2019-10-03 15:28:36,782	INFO	main1	<module>	Line:11	app started
2019-10-03 15:28:36,788	WARNING	_internal	_log	Line:122	 * Debugger is active!
2019-10-03 15:28:36,795	INFO	_internal	_log	Line:122	 * Debugger PIN: 185-856-785
2019-10-03 15:28:36,807	INFO	_internal	_log	Line:122	 * Running on http://192.168.2.210:9100/ (Press CTRL+C to quit)
2019-10-03 15:28:46,343	INFO	_internal	_log	Line:122	192.168.2.210 - - [03/Oct/2019 15:28:46] "GET /AdminLogin/admin/longlong HTTP/1.1" 200 -
2019-10-03 15:28:50,596	INFO	_internal	_log	Line:122	192.168.2.210 - - [03/Oct/2019 15:28:50] "GET /ProblemSet/1d16e7d4-2417-4976-86f0-d285c76da23f/会计1 HTTP/1.1" 200 -
2019-10-03 15:28:54,700	INFO	_internal	_log	Line:122	192.168.2.210 - - [03/Oct/2019 15:28:54] "POST /ProblemSet/upload/1d16e7d4-2417-4976-86f0-d285c76da23f HTTP/1.1" 200 -
2019-10-03 15:28:58,260	INFO	_internal	_log	Line:122	192.168.2.210 - - [03/Oct/2019 15:28:58] "GET /ProblemSet/upload/1d16e7d4-2417-4976-86f0-d285c76da23f/会计1/会计 HTTP/1.1" 200 -
2019-10-03 15:29:03,175	INFO	_internal	_log	Line:122	192.168.2.210 - - [03/Oct/2019 15:29:03] "GET /ProblemSet/1d16e7d4-2417-4976-86f0-d285c76da23f/会计1 HTTP/1.1" 200 -
2019-10-03 15:29:07,231	INFO	_internal	_log	Line:122	192.168.2.210 - - [03/Oct/2019 15:29:07] "POST /ProblemSet/upload/1d16e7d4-2417-4976-86f0-d285c76da23f HTTP/1.1" 200 -
2019-10-03 15:29:08,212	INFO	_internal	_log	Line:122	192.168.2.210 - - [03/Oct/2019 15:29:08] "GET /ProblemSet/upload/1d16e7d4-2417-4976-86f0-d285c76da23f/会计1 HTTP/1.1" 500 -
