2019-10-27 16:50:46,889	INFO	main1	<module>	Line:11	app started
2019-10-27 16:50:46,911	INFO	_internal	_log	Line:122	 * Restarting with stat
2019-10-27 16:51:26,585	INFO	_internal	_log	Line:122	 * Restarting with stat
2019-10-27 16:51:39,702	INFO	_internal	_log	Line:122	 * Restarting with stat
2019-10-27 16:51:43,328	INFO	_internal	_log	Line:122	 * Restarting with stat
2019-10-27 16:51:49,455	INFO	_internal	_log	Line:122	 * Restarting with stat
2019-10-27 16:52:09,765	INFO	_internal	_log	Line:122	 * Restarting with stat
2019-10-27 16:52:34,665	INFO	_internal	_log	Line:122	 * Restarting with stat
2019-10-27 16:52:38,254	INFO	_internal	_log	Line:122	 * Restarting with stat
2019-10-27 16:52:46,537	INFO	_internal	_log	Line:122	 * Restarting with stat
2019-10-27 16:52:57,533	INFO	_internal	_log	Line:122	 * Restarting with stat
2019-10-27 16:53:03,239	INFO	_internal	_log	Line:122	 * Restarting with stat
2019-10-27 16:53:20,724	INFO	_internal	_log	Line:122	 * Restarting with stat
2019-10-27 16:53:23,736	INFO	_internal	_log	Line:122	 * Restarting with stat
2019-10-27 16:53:56,885	INFO	_internal	_log	Line:122	 * Restarting with stat
2019-10-27 16:54:48,100	INFO	_internal	_log	Line:122	 * Restarting with stat
