2019-10-30 21:43:35,962	INFO	main1	<module>	Line:11	app started
2019-10-30 21:43:35,969	WARNING	_internal	_log	Line:122	 * Debugger is active!
2019-10-30 21:43:35,990	INFO	_internal	_log	Line:122	 * Debugger PIN: 185-856-785
2019-10-30 21:43:36,001	INFO	_internal	_log	Line:122	 * Running on http://192.168.2.210:9100/ (Press CTRL+C to quit)
2019-10-30 21:43:43,904	INFO	_internal	_log	Line:122	192.168.2.210 - - [30/Oct/2019 21:43:43] "GET /ProblemSet/init/84eb610e-0a46-43c0-a5b4-c8089b2d5933/ww HTTP/1.1" 200 -
2019-10-30 21:43:44,083	INFO	_internal	_log	Line:122	192.168.2.210 - - [30/Oct/2019 21:43:44] "GET /ProblemSet/answer/84eb610e-0a46-43c0-a5b4-c8089b2d5933/2 HTTP/1.1" 200 -
2019-10-30 21:47:27,208	INFO	_internal	_log	Line:122	192.168.2.210 - - [30/Oct/2019 21:47:27] "GET /ProblemSet/init/84eb610e-0a46-43c0-a5b4-c8089b2d5933/ww HTTP/1.1" 200 -
2019-10-30 21:47:27,230	INFO	_internal	_log	Line:122	192.168.2.210 - - [30/Oct/2019 21:47:27] "GET /ProblemSet/answer/84eb610e-0a46-43c0-a5b4-c8089b2d5933/1 HTTP/1.1" 200 -
2019-10-30 21:48:34,292	INFO	_internal	_log	Line:122	192.168.2.210 - - [30/Oct/2019 21:48:34] "GET /ProblemSet/init/84eb610e-0a46-43c0-a5b4-c8089b2d5933/ww HTTP/1.1" 200 -
2019-10-30 21:48:34,307	INFO	_internal	_log	Line:122	192.168.2.210 - - [30/Oct/2019 21:48:34] "GET /ProblemSet/answer/84eb610e-0a46-43c0-a5b4-c8089b2d5933/5 HTTP/1.1" 200 -
2019-10-30 21:49:00,283	INFO	_internal	_log	Line:122	192.168.2.210 - - [30/Oct/2019 21:49:00] "GET /ProblemSet/init/84eb610e-0a46-43c0-a5b4-c8089b2d5933/ww HTTP/1.1" 200 -
2019-10-30 21:49:00,297	INFO	_internal	_log	Line:122	192.168.2.210 - - [30/Oct/2019 21:49:00] "GET /ProblemSet/answer/84eb610e-0a46-43c0-a5b4-c8089b2d5933/6 HTTP/1.1" 200 -
2019-10-30 21:49:31,293	INFO	_internal	_log	Line:122	192.168.2.210 - - [30/Oct/2019 21:49:31] "GET /ProblemSet/init/84eb610e-0a46-43c0-a5b4-c8089b2d5933/ww HTTP/1.1" 200 -
2019-10-30 21:49:31,316	INFO	_internal	_log	Line:122	192.168.2.210 - - [30/Oct/2019 21:49:31] "GET /ProblemSet/answer/84eb610e-0a46-43c0-a5b4-c8089b2d5933/3 HTTP/1.1" 200 -
2019-10-30 21:49:36,655	INFO	_internal	_log	Line:122	192.168.2.210 - - [30/Oct/2019 21:49:36] "GET /ProblemSet/init/84eb610e-0a46-43c0-a5b4-c8089b2d5933/ww HTTP/1.1" 200 -
2019-10-30 21:49:36,673	INFO	_internal	_log	Line:122	192.168.2.210 - - [30/Oct/2019 21:49:36] "GET /ProblemSet/answer/84eb610e-0a46-43c0-a5b4-c8089b2d5933/4 HTTP/1.1" 200 -
2019-10-30 21:49:59,410	INFO	_internal	_log	Line:122	192.168.2.210 - - [30/Oct/2019 21:49:59] "GET /ProblemSet/init/84eb610e-0a46-43c0-a5b4-c8089b2d5933/ww HTTP/1.1" 200 -
2019-10-30 21:49:59,432	INFO	_internal	_log	Line:122	192.168.2.210 - - [30/Oct/2019 21:49:59] "GET /ProblemSet/answer/84eb610e-0a46-43c0-a5b4-c8089b2d5933/5 HTTP/1.1" 200 -
2019-10-30 22:03:33,079	INFO	_internal	_log	Line:122	 * Detected change in 'C:\\development\\examsystem\\services\\daos\\problemsetDAO.py', reloading
